id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,labels
0,302912,669,249,773,652,1159.140625,313.828125,1.047554612159729,0.9921215772628784,0,0,2005,1339,0
1,328050,683,427,763,560,1284.453125,732.265625,1.039526104927063,0.9930736422538756,0,0,2005,1339,0
0,337892,775,288,774,650,1096.484375,648.578125,1.046438217163086,0.9905821681022644,0,0,2005,1339,0
0,337969,777,298,773,643,1347.109375,523.046875,1.06657612323761,0.9914934039115906,0,0,2005,1339,0
0,337288,777,308,771,634,1096.484375,439.359375,1.0481704473495483,0.9910668134689332,0,0,2005,1339,0
0,336956,780,321,765,621,908.515625,732.265625,1.0497037172317505,0.990699291229248,0,0,2005,1339,0
0,336645,783,332,757,610,1096.484375,397.515625,1.0433413982391355,0.9903149604797364,0,0,2005,1339,0
0,335173,788,345,744,595,1033.828125,648.578125,1.0564627647399902,0.9910876154899596,0,0,2005,1339,0
0,333908,791,358,738,579,1347.109375,732.265625,1.0406405925750732,0.9920921325683594,0,0,2005,1339,0
0,332779,793,372,729,563,1409.765625,397.515625,1.069304585456848,0.990160346031189,0,0,2005,1339,0
0,330385,796,384,721,550,1159.140625,481.203125,1.054007887840271,0.990621030330658,0,0,2005,1339,0
1,328823,795,388,714,546,1159.140625,481.203125,1.0434916019439695,0.9888795018196106,0,0,2005,1339,0
1,327181,795,393,723,540,1096.484375,648.578125,1.038886547088623,0.9936956167221068,0,0,2005,1339,0
1,326602,791,398,738,535,908.515625,648.578125,1.041350245475769,0.9917547702789308,0,0,2005,1339,0
0,326255,792,399,747,533,971.171875,648.578125,1.048368215560913,0.9924573302268982,0,0,2005,1339,0
1,326182,794,399,752,549,1409.765625,690.421875,1.0346308946609497,0.9928156733512878,0,0,2005,1339,0
1,327228,790,401,764,562,1284.453125,648.578125,1.03231942653656,0.993339478969574,0,0,2005,1339,0
0,328304,783,403,776,576,971.171875,648.578125,1.0371612310409546,0.9936744570732116,0,0,2005,1339,0
0,329584,774,402,789,591,971.171875,648.578125,1.0373306274414062,0.9939077496528624,0,0,2005,1339,0
1,331574,766,399,800,609,971.171875,523.046875,1.0275670289993286,0.9936599135398864,0,0,2005,1339,0
0,332239,759,397,809,621,1284.453125,690.421875,1.0359842777252195,0.9880297780036926,0,0,2005,1339,0
0,333868,752,396,815,634,1284.453125,774.109375,1.0393294095993042,0.9916340708732604,0,0,2005,1339,0
0,335587,746,393,817,648,1033.828125,648.578125,1.0378663539886477,0.9927793145179749,0,0,2005,1339,0
1,335912,740,392,820,658,1096.484375,606.734375,1.031364679336548,0.9939685463905334,0,0,2005,1339,0
1,336396,735,390,819,667,908.515625,648.578125,1.0334349870681765,0.993460476398468,0,0,2005,1339,0
1,333124,593,319,785,564,908.515625,774.109375,1.0435867309570312,0.9910339117050172,0,0,2005,1339,0
1,334181,586,322,789,562,1159.140625,648.578125,1.0386390686035156,0.9910286664962769,0,0,2005,1339,0
0,333848,581,327,788,556,720.546875,648.578125,1.092021346092224,0.9913026094436646,0,0,2005,1339,0
0,333860,577,331,790,552,595.234375,732.265625,1.067033052444458,0.9907333254814148,0,0,2005,1339,0
0,334310,575,335,791,548,908.515625,648.578125,1.0563766956329346,0.9916027784347534,0,0,2005,1339,0
1,334888,573,341,796,545,845.859375,397.515625,1.0315192937850952,0.9921324849128724,0,0,2005,1339,0
0,334787,572,346,797,541,1221.796875,481.203125,1.0570038557052612,0.992292821407318,0,0,2005,1339,0
1,327410,614,282,752,659,1284.453125,523.046875,1.041898488998413,0.9928592443466188,0,0,2005,1339,0
1,326044,625,275,748,670,1284.453125,523.046875,1.0380220413208008,0.9928756952285768,0,0,2005,1339,0
0,323917,639,271,738,677,971.171875,439.359375,1.054582595825195,0.9912529587745668,0,0,2005,1339,0
1,322888,651,265,734,686,908.515625,481.203125,1.0436663627624512,0.9917001128196716,0,0,2005,1339,0
0,321197,667,261,723,693,971.171875,439.359375,1.056417465209961,0.9913675785064696,0,0,2005,1339,0
1,320102,683,258,711,699,720.546875,481.203125,1.041967749595642,0.9917672872543336,0,0,2005,1339,0
0,314383,821,257,565,694,1096.484375,355.671875,1.0460633039474487,0.9906830787658693,0,0,2005,1339,0
0,315331,830,259,551,688,971.171875,774.109375,1.0438945293426514,0.9911280870437622,0,0,2005,1339,0
1,316763,837,261,545,682,1096.484375,774.109375,1.0367896556854248,0.990567147731781,0,0,2005,1339,0
1,318346,830,255,554,684,1159.140625,271.984375,1.0374338626861572,0.9892038106918336,0,0,2005,1339,0
0,319508,819,251,569,688,1159.140625,355.671875,1.0500454902648926,0.9905348420143129,0,0,2005,1339,0
0,320707,809,245,585,693,1159.140625,355.671875,1.0550949573516846,0.9891926050186156,0,0,2005,1339,0
1,332886,763,239,747,682,1096.484375,481.203125,1.0419334173202517,0.9891278743743896,0,0,2005,1339,0
1,334485,761,242,758,679,1033.828125,439.359375,1.0469461679458618,0.991309940814972,0,0,2005,1339,0
0,335428,761,245,767,676,1284.453125,397.515625,1.045671820640564,0.9901444911956788,0,0,2005,1339,0
0,336413,763,251,772,670,1096.484375,564.890625,1.043406963348389,0.9904935956001282,0,0,2005,1339,0
0,336683,764,256,776,668,1409.765625,564.890625,1.040799856185913,0.9901714324951172,0,0,2005,1339,0
0,337380,766,263,778,667,1096.484375,648.578125,1.0638912916183472,0.9919082522392272,0,0,2005,1339,0
0,337397,768,270,777,663,908.515625,606.734375,1.0508437156677246,0.9902628660202026,0,0,2005,1339,0
1,338338,771,277,777,659,1159.140625,355.671875,1.0436869859695437,0.9914936423301696,0,0,2005,1339,0
0,338173,774,286,775,653,1033.828125,481.203125,1.0526539087295532,0.9900267124176024,0,0,2005,1339,0
0,338143,775,296,773,645,1096.484375,857.796875,1.0665812492370603,0.9910372495651244,0,0,2005,1339,0
0,337262,777,305,771,636,1033.828125,481.203125,1.054101824760437,0.9901533722877502,0,0,2005,1339,0
0,337066,780,317,768,624,1033.828125,481.203125,1.04504656791687,0.9904677271842957,0,0,2005,1339,0
0,336313,782,329,758,612,908.515625,690.421875,1.074205994606018,0.9908270239830016,0,0,2005,1339,0
0,335335,787,342,746,598,908.515625,732.265625,1.0469818115234375,0.9910597801208496,0,0,2005,1339,0
0,334144,791,354,738,585,1409.765625,397.515625,1.0423698425292969,0.9907877445220948,0,0,2005,1339,0
0,332641,792,368,732,567,1347.109375,732.265625,1.0469871759414673,0.9911081194877625,0,0,2005,1339,0
0,330630,796,383,722,552,1159.140625,481.203125,1.0566511154174805,0.9903095364570618,0,0,2005,1339,0
0,329309,795,387,716,547,1033.828125,648.578125,1.0483757257461548,0.9906237125396729,0,0,2005,1339,0
1,327425,795,391,719,542,1096.484375,648.578125,1.040351390838623,0.9933998584747314,0,0,2005,1339,0
0,326907,792,397,734,537,971.171875,648.578125,1.0505262613296509,0.9920985102653505,0,0,2005,1339,0
0,325942,792,398,744,533,971.171875,648.578125,1.060774803161621,0.9912272691726683,0,0,2005,1339,0
0,325853,794,400,751,542,1159.140625,481.203125,1.0446228981018066,0.9908438920974731,0,0,2005,1339,0
1,327117,792,400,760,557,971.171875,648.578125,1.041568398475647,0.9921106696128844,0,0,2005,1339,0
0,327688,785,403,773,571,971.171875,648.578125,1.0378955602645874,0.993298351764679,0,0,2005,1339,0
1,329417,776,402,786,586,971.171875,648.578125,1.0323320627212524,0.9940372705459596,0,0,2005,1339,0
1,330852,767,400,799,604,1096.484375,606.734375,1.0306529998779297,0.993937373161316,0,0,2005,1339,0
1,331529,760,398,807,617,1284.453125,690.421875,1.033457636833191,0.9794465899467468,0,0,2005,1339,0
1,333875,755,396,812,631,1033.828125,648.578125,1.0347793102264404,0.993971347808838,0,0,2005,1339,0
0,335148,747,394,818,645,1284.453125,774.109375,1.036693453788757,0.9909090399742126,0,0,2005,1339,0
1,335709,742,392,819,656,1033.828125,648.578125,1.0425671339035034,0.9921692609786988,0,0,2005,1339,0
1,336307,736,391,819,664,971.171875,523.046875,1.0305523872375488,0.9936655163764954,0,0,2005,1339,0
1,336636,733,390,816,672,971.171875,648.578125,1.037705421447754,0.9932198524475098,0,0,2005,1339,0
1,336844,729,390,810,677,971.171875,606.734375,1.034029245376587,0.9924728274345398,0,0,2005,1339,0
0,335753,728,391,799,682,971.171875,481.203125,1.0559858083724976,0.9905112981796264,0,0,2005,1339,0
0,335518,726,391,787,685,1159.140625,732.265625,1.047307014465332,0.9915353655815125,0,0,2005,1339,0
0,334585,727,392,771,688,971.171875,481.203125,1.0551847219467163,0.991336464881897,0,0,2005,1339,0
1,333425,728,393,752,688,971.171875,481.203125,1.042901635169983,0.9918063879013062,0,0,2005,1339,0
0,331774,731,396,729,684,1347.109375,983.328125,1.0589680671691897,0.99020916223526,0,0,2005,1339,0
1,330235,734,398,704,680,845.859375,481.203125,1.0488626956939695,0.9916940331459044,0,0,2005,1339,0
1,328481,739,400,675,674,908.515625,648.578125,1.0358997583389282,0.9935815334320068,0,0,2005,1339,0
0,326311,744,404,648,666,1033.828125,857.796875,1.0445046424865725,0.9912299513816832,0,0,2005,1339,0
1,324756,750,407,619,656,1096.484375,774.109375,1.034110188484192,0.9936584234237672,0,0,2005,1339,0
1,323258,758,413,583,643,1096.484375,857.796875,1.0347411632537842,0.990735650062561,0,0,2005,1339,0
1,321199,758,417,567,637,908.515625,690.421875,1.0371700525283811,0.9928845167160034,0,0,2005,1339,0
1,320846,750,412,568,648,971.171875,815.953125,1.0379266738891602,0.9935348033905028,0,0,2005,1339,0
0,320093,730,400,582,665,1284.453125,481.203125,1.0658700466156006,0.9919252991676332,0,0,2005,1339,0
0,319692,708,392,603,677,971.171875,481.203125,1.0483050346374512,0.990869402885437,0,0,2005,1339,0
1,320180,690,382,620,691,1284.453125,481.203125,1.048770546913147,0.9919641613960266,0,0,2005,1339,0
1,319200,674,374,647,700,971.171875,397.515625,1.0477865934371948,0.991278111934662,0,0,2005,1339,0
1,318710,659,365,671,709,1096.484375,732.265625,1.0364429950714111,0.9882876873016356,0,0,2005,1339,0
1,318420,644,358,696,716,845.859375,732.265625,1.0396891832351685,0.990811049938202,0,0,2005,1339,0
0,318844,631,350,718,723,783.203125,732.265625,1.0500415563583374,0.9916423559188844,0,0,2005,1339,0
1,319413,622,344,734,726,1347.109375,564.890625,1.046434998512268,0.989840567111969,0,0,2005,1339,0
0,318012,614,337,748,728,783.203125,690.421875,1.056156039237976,0.9918785095214844,0,0,2005,1339,0
1,317590,608,333,762,727,908.515625,355.671875,1.0389518737792969,0.9913965463638306,0,0,2005,1339,0
0,315018,600,328,776,724,908.515625,857.796875,1.0552774667739868,0.980149745941162,0,0,2005,1339,0
1,316486,598,323,778,722,1033.828125,439.359375,1.0388059616088867,0.9910250306129456,0,0,2005,1339,0
1,316464,596,319,784,716,1033.828125,439.359375,1.030004858970642,0.9901418685913086,0,0,2005,1339,0
0,317212,594,317,793,710,720.546875,648.578125,1.0668001174926758,0.9920523762702942,0,0,2005,1339,0
1,317822,593,314,794,700,1096.484375,774.109375,1.0271406173706057,0.9847425818443298,0,0,2005,1339,0
0,318302,594,312,795,691,1096.484375,774.109375,1.0524780750274658,0.99077707529068,0,0,2005,1339,0
1,319784,596,310,793,680,1096.484375,564.890625,1.0368472337722778,0.9909009337425232,0,0,2005,1339,0
1,321603,600,309,790,669,908.515625,941.484375,1.0495198965072632,0.9914699196815492,0,0,2005,1339,0
0,323009,604,308,786,655,908.515625,648.578125,1.0488030910491943,0.990803837776184,0,0,2005,1339,0
0,324457,609,308,781,641,783.203125,941.484375,1.0534828901290894,0.990361511707306,0,0,2005,1339,0
0,326943,614,307,775,627,1159.140625,439.359375,1.052612066268921,0.9922571182250975,0,0,2005,1339,0
0,328249,619,309,770,610,845.859375,815.953125,1.0518544912338257,0.9907066822052002,0,0,2005,1339,0
0,329387,624,309,764,597,1033.828125,732.265625,1.0522973537445068,0.99089378118515,0,0,2005,1339,0
0,330200,620,312,764,581,720.546875,774.109375,1.0708197355270386,0.9884756803512572,0,0,2005,1339,0
1,331871,611,313,773,569,908.515625,774.109375,1.0453249216079712,0.9909234046936036,0,0,2005,1339,0
1,332480,600,316,782,566,1033.828125,732.265625,1.0439187288284302,0.9906938672065736,0,0,2005,1339,0
1,333424,592,318,785,565,908.515625,774.109375,1.040094256401062,0.991741180419922,0,0,2005,1339,0
1,334204,586,322,788,561,1159.140625,648.578125,1.0429487228393557,0.9910764694213868,0,0,2005,1339,0
1,333985,580,327,789,556,783.203125,732.265625,1.0409553050994873,0.9915409684181212,0,0,2005,1339,0
0,333748,576,331,791,552,595.234375,732.265625,1.0792298316955566,0.9908515214920044,0,0,2005,1339,0
1,334585,574,335,793,549,971.171875,690.421875,1.0386828184127808,0.9927516579627992,0,0,2005,1339,0
1,334813,573,342,796,545,1221.796875,481.203125,1.046880841255188,0.9922019243240356,0,0,2005,1339,0
1,334591,573,345,797,542,1096.484375,732.265625,1.048698902130127,0.9921078085899352,0,0,2005,1339,0
0,333959,574,335,795,557,1033.828125,732.265625,1.059973955154419,0.9921852946281432,0,0,2005,1339,0
0,333446,577,325,792,576,1284.453125,397.515625,1.0520206689834597,0.9929795861244202,0,0,2005,1339,0
1,332406,581,316,786,594,908.515625,774.109375,1.0380996465682983,0.993375837802887,0,0,2005,1339,0
1,331479,587,308,778,610,971.171875,774.109375,1.0335314273834229,0.9931149482727052,0,0,2005,1339,0
0,330414,594,299,770,626,1221.796875,523.046875,1.0462955236434937,0.9924553632736206,0,0,2005,1339,0
0,329321,603,291,757,640,1096.484375,481.203125,1.0447702407836914,0.99298894405365,0,0,2005,1339,0
0,327938,612,284,751,655,1096.484375,481.203125,1.0496115684509275,0.990896999835968,0,0,2005,1339,0
0,326628,621,277,749,667,1284.453125,523.046875,1.051580548286438,0.9928064942359924,0,0,2005,1339,0
0,324743,635,272,743,676,1096.484375,648.578125,1.049461007118225,0.9925413131713868,0,0,2005,1339,0
0,323351,648,266,735,685,971.171875,439.359375,1.0592268705368042,0.9921817183494568,0,0,2005,1339,0
0,321703,664,262,725,692,1096.484375,439.359375,1.048375129699707,0.9924181699752808,0,0,2005,1339,0
1,320422,680,259,712,696,908.515625,732.265625,1.035789966583252,0.9916084408760072,0,0,2005,1339,0
1,319104,698,256,701,703,1096.484375,648.578125,1.0387568473815918,0.9910519123077391,0,0,2005,1339,0
1,317811,715,254,686,708,720.546875,397.515625,1.0303696393966677,0.9917834997177124,0,0,2005,1339,0
1,317081,734,254,669,709,1096.484375,481.203125,1.0309337377548218,0.991561233997345,0,0,2005,1339,0
1,316090,753,255,650,708,783.203125,439.359375,1.0274555683135986,0.9925982356071472,0,0,2005,1339,0
1,315112,772,255,630,707,908.515625,774.109375,1.028900146484375,0.988150715827942,0,0,2005,1339,0
1,314009,792,255,606,705,908.515625,774.109375,1.0287225246429443,0.988599956035614,0,0,2005,1339,0
1,314629,808,255,588,702,1096.484375,732.265625,1.026155948638916,0.990509271621704,0,0,2005,1339,0
1,313676,815,256,575,696,845.859375,313.828125,1.040381669998169,0.9901728630065918,0,0,2005,1339,0
0,314762,825,257,560,692,1221.796875,648.578125,1.0493476390838623,0.991638958454132,0,0,2005,1339,0
0,315047,834,260,544,684,1284.453125,648.578125,1.0402311086654663,0.9909490346908568,0,0,2005,1339,0
0,329551,774,235,698,695,1221.796875,355.671875,1.0517688989639282,0.9917919039726256,0,0,2005,1339,0
0,331768,769,236,716,692,1284.453125,857.796875,1.0465655326843262,0.9915288090705872,0,0,2005,1339,0
1,332444,766,236,731,689,971.171875,523.046875,1.0377099514007568,0.9910218715667723,0,0,2005,1339,0
1,333091,764,238,743,684,1096.484375,481.203125,1.0398043394088743,0.9918816089630128,0,0,2005,1339,0
1,333765,763,241,753,680,1096.484375,481.203125,1.0423911809921265,0.9912227988243104,0,0,2005,1339,0
0,335160,761,244,764,678,1221.796875,815.953125,1.0386825799942017,0.9873394966125488,0,0,2005,1339,0
0,335537,763,250,769,671,1033.828125,606.734375,1.047932744026184,0.9898078441619872,0,0,2005,1339,0
0,337304,763,255,776,668,1221.796875,899.640625,1.073319911956787,0.9921510219573976,0,0,2005,1339,0
0,337190,766,260,776,669,1096.484375,564.890625,1.0453925132751465,0.9908859133720398,0,0,2005,1339,0
0,337403,768,268,778,664,1033.828125,606.734375,1.0402166843414309,0.990447759628296,0,0,2005,1339,0
1,338349,771,274,778,661,971.171875,732.265625,1.035386323928833,0.990940511226654,0,0,2005,1339,0
0,338637,774,283,775,655,971.171875,606.734375,1.0608347654342651,0.991317093372345,0,0,2005,1339,0
0,338289,776,292,773,648,1096.484375,606.734375,1.05045485496521,0.9914168119430542,0,0,2005,1339,0
0,337649,776,303,773,638,1409.765625,648.578125,1.0502917766571045,0.9895275831222534,0,0,2005,1339,0
0,337256,778,313,770,629,1096.484375,564.890625,1.055325627326965,0.9907435178756714,0,0,2005,1339,0
0,336675,781,325,762,617,908.515625,690.421875,1.0516588687896729,0.9909871816635132,0,0,2005,1339,0
0,335566,786,336,751,604,1347.109375,564.890625,1.0427544116973877,0.990334451198578,0,0,2005,1339,0
0,334918,789,349,742,590,1096.484375,397.515625,1.043222427368164,0.9900959730148317,0,0,2005,1339,0
0,333735,792,363,736,573,1347.109375,732.265625,1.0434529781341553,0.991953670978546,0,0,2005,1339,0
0,331555,795,378,725,557,1159.140625,481.203125,1.0539207458496094,0.9913776516914368,0,0,2005,1339,0
1,329656,795,386,718,548,1284.453125,690.421875,1.0341291427612305,0.9912042617797852,0,0,2005,1339,0
0,328129,795,390,716,543,1159.140625,439.359375,1.0440126657485962,0.990828275680542,0,0,2005,1339,0
1,327157,793,396,729,537,1033.828125,481.203125,1.0417914390563965,0.9917561411857604,0,0,2005,1339,0
10,214883,799,395,724,381,1159.140625,690.421875,0.9841599464416504,0.9530763030052184,0,0,2005,1339,0
0,326379,793,398,740,534,1096.484375,648.578125,1.0474090576171875,0.9923629760742188,0,0,2005,1339,0
1,326413,793,399,749,541,1159.140625,481.203125,1.0410983562469482,0.9922727346420288,0,0,2005,1339,0
1,326522,792,400,758,553,971.171875,648.578125,1.035519242286682,0.9906081557273864,0,0,2005,1339,0
0,327624,788,401,768,569,1159.140625,648.578125,1.0424165725708008,0.9918336868286132,0,0,2005,1339,0
0,328975,779,403,782,582,1096.484375,648.578125,1.0359050035476685,0.9931610226631165,0,0,2005,1339,0
0,329925,770,400,795,600,1284.453125,732.265625,1.033246636390686,0.9915930032730104,0,0,2005,1339,0
1,332193,762,398,805,614,1096.484375,606.734375,1.0240782499313354,0.9943661093711852,0,0,2005,1339,0
0,333567,756,396,811,628,783.203125,648.578125,1.0370956659317017,0.9915301203727722,0,0,2005,1339,0
1,334907,749,395,817,640,908.515625,648.578125,1.0366166830062866,0.9938113689422609,0,0,2005,1339,0
1,335606,743,393,819,651,1284.453125,774.109375,1.049828052520752,0.992184281349182,0,0,2005,1339,0
1,336338,737,391,821,662,1096.484375,606.734375,1.0341390371322632,0.9936301112174988,0,0,2005,1339,0
0,336107,734,391,816,669,1409.765625,690.421875,1.048717975616455,0.9884297847747804,0,0,2005,1339,0
1,337039,729,390,814,676,971.171875,481.203125,1.0349912643432615,0.9933044910430908,0,0,2005,1339,0
0,335979,729,390,801,681,971.171875,481.203125,1.0526371002197266,0.9912338256835938,0,0,2005,1339,0
0,335427,726,391,792,684,971.171875,481.203125,1.0589406490325928,0.9919086694717408,0,0,2005,1339,0
1,334916,727,391,775,687,1096.484375,523.046875,1.0397597551345823,0.9917623400688172,0,0,2005,1339,0
1,333811,728,393,758,686,1096.484375,564.890625,1.0436862707138062,0.9924878478050232,0,0,2005,1339,0
1,332403,730,395,737,686,971.171875,481.203125,1.0526617765426636,0.9912950992584229,0,0,2005,1339,0
0,330993,733,397,713,682,971.171875,481.203125,1.0414466857910156,0.9918638467788696,0,0,2005,1339,0
1,329254,737,400,687,675,1096.484375,899.640625,1.036120057106018,0.9920790791511536,0,0,2005,1339,0
1,327263,742,403,660,669,908.515625,815.953125,1.0369514226913452,0.9929838180541992,0,0,2005,1339,0
1,325012,748,406,628,659,1096.484375,606.734375,1.034970760345459,0.9935985803604126,0,0,2005,1339,0
1,323780,756,410,594,649,1096.484375,857.796875,1.0327657461166382,0.9932244420051576,0,0,2005,1339,0
1,322199,759,415,570,637,1096.484375,815.953125,1.0353025197982788,0.9928467273712158,0,0,2005,1339,0
1,321086,751,415,570,643,908.515625,690.421875,1.035991072654724,0.9931867718696594,0,0,2005,1339,0
1,319648,737,405,577,658,845.859375,439.359375,1.0342686176300049,0.9895862936973572,0,0,2005,1339,0
0,319243,716,396,594,671,971.171875,481.203125,1.0503181219100952,0.989891767501831,0,0,2005,1339,0
1,320322,696,386,615,685,1284.453125,481.203125,1.0489201545715332,0.99217289686203,0,0,2005,1339,0
1,318735,678,376,630,697,908.515625,564.890625,1.0443195104599,0.990739405155182,0,0,2005,1339,0
1,319046,663,368,664,707,845.859375,732.265625,1.0526599884033203,0.990990936756134,0,0,2005,1339,0
1,320114,647,360,692,715,1284.453125,523.046875,1.0389622449874878,0.991631805896759,0,0,2005,1339,0
1,319533,635,352,711,722,1284.453125,523.046875,1.03802490234375,0.9916837811470032,0,0,2005,1339,0
0,318634,626,346,726,726,908.515625,397.515625,1.052037000656128,0.9911631941795348,0,0,2005,1339,0
1,318481,615,339,744,728,1347.109375,564.890625,1.0420221090316772,0.991648256778717,0,0,2005,1339,0
0,317348,610,335,754,727,783.203125,690.421875,1.0582462549209597,0.9918622374534608,0,0,2005,1339,0
0,316732,603,330,769,725,783.203125,690.421875,1.045898199081421,0.9918867349624634,0,0,2005,1339,0
1,315904,599,325,776,722,908.515625,941.484375,1.0248075723648071,0.991598904132843,0,0,2005,1339,0
0,316320,596,321,784,719,1033.828125,439.359375,1.0506244897842407,0.9908477663993835,0,0,2005,1339,0
1,317477,594,317,792,714,1347.109375,606.734375,1.05184805393219,0.9920963048934937,0,0,2005,1339,0
1,317492,593,315,794,704,1096.484375,774.109375,1.0385750532150269,0.9918342232704164,0,0,2005,1339,0
0,318254,595,313,792,696,1033.828125,648.578125,1.056415557861328,0.9915710687637328,0,0,2005,1339,0
0,319139,595,311,794,686,845.859375,857.796875,1.0587060451507568,0.9906392693519592,0,0,2005,1339,0
0,320517,598,310,792,674,720.546875,899.640625,1.0478960275650024,0.9903925061225892,0,0,2005,1339,0
1,322307,603,308,787,662,908.515625,815.953125,1.0398021936416626,0.9894528388977052,0,0,2005,1339,0
0,324000,607,307,782,648,1284.453125,690.421875,1.0553059577941897,0.9915568232536316,0,0,2005,1339,0
0,326054,612,307,777,635,783.203125,815.953125,1.0711791515350342,0.9902880787849426,0,0,2005,1339,0
0,327545,617,308,771,617,720.546875,564.890625,1.0585315227508545,0.9914849996566772,0,0,2005,1339,0
1,328682,622,309,765,602,1096.484375,606.734375,1.047737956047058,0.9904102683067322,0,0,2005,1339,0
1,329952,625,310,760,589,1033.828125,732.265625,1.0460132360458374,0.9905634522438048,0,0,2005,1339,0
0,330603,615,312,771,574,971.171875,774.109375,1.0551164150238037,0.9897127747535706,0,0,2005,1339,0
0,331094,604,315,779,567,657.890625,732.265625,1.056321620941162,0.9877485632896424,0,0,2005,1339,0
1,333003,596,317,784,566,908.515625,774.109375,1.0415300130844116,0.9914648532867432,0,0,2005,1339,0
0,333754,588,320,787,563,1096.484375,564.890625,1.0505064725875854,0.9896823763847352,0,0,2005,1339,0
1,334571,582,325,789,559,1096.484375,774.109375,1.0456926822662354,0.9925523996353148,0,0,2005,1339,0
0,334353,578,329,791,555,845.859375,732.265625,1.056266188621521,0.9915831089019777,0,0,2005,1339,0
1,334773,575,334,792,550,1096.484375,774.109375,1.043652892112732,0.992707908153534,0,0,2005,1339,0
1,334261,574,339,794,546,845.859375,397.515625,1.0392051935195925,0.9918981194496156,0,0,2005,1339,0
0,335045,572,345,797,543,1221.796875,481.203125,1.049391508102417,0.9919942617416382,0,0,2005,1339,0
0,334013,574,338,795,552,1033.828125,732.265625,1.053076148033142,0.9919872879981996,0,0,2005,1339,0
0,333674,577,329,792,568,908.515625,481.203125,1.0487663745880127,0.9925148487091064,0,0,2005,1339,0
0,332463,580,320,788,587,908.515625,481.203125,1.0651180744171145,0.9895047545433044,0,0,2005,1339,0
0,331638,584,312,783,603,908.515625,355.671875,1.0570720434188845,0.9924266338348388,0,0,2005,1339,0
0,330605,591,304,773,617,908.515625,481.203125,1.0608707666397097,0.9891433119773864,0,0,2005,1339,0
0,329638,598,296,764,633,1033.828125,732.265625,1.0493459701538086,0.9926462173461914,0,0,2005,1339,0
0,328121,607,287,753,648,1033.828125,690.421875,1.0425442457199097,0.992469847202301,0,0,2005,1339,0
0,326738,618,281,749,660,908.515625,355.671875,1.0538235902786257,0.9913840293884276,0,0,2005,1339,0
0,325844,629,274,747,673,1284.453125,523.046875,1.0571008920669556,0.9928191900253296,0,0,2005,1339,0
1,324456,642,269,738,681,1096.484375,439.359375,1.0267155170440674,0.9926451444625854,0,0,2005,1339,0
0,322502,656,264,730,688,971.171875,439.359375,1.064164400100708,0.9916089177131652,0,0,2005,1339,0
0,321010,672,260,720,694,1096.484375,481.203125,1.0549960136413574,0.9917717576026917,0,0,2005,1339,0
0,319952,687,257,708,701,720.546875,481.203125,1.0541329383850098,0.9915804266929626,0,0,2005,1339,0
0,318724,705,255,695,705,783.203125,439.359375,1.075232744216919,0.9906383156776428,0,0,2005,1339,0
1,317566,724,255,678,707,1096.484375,481.203125,1.0318565368652344,0.9909621477127076,0,0,2005,1339,0
1,316919,742,255,661,708,1096.484375,648.578125,1.0384148359298706,0.9918416738510132,0,0,2005,1339,0
1,315417,764,255,638,709,971.171875,564.890625,1.0354002714157104,0.9906830787658693,0,0,2005,1339,0
1,314478,783,255,618,707,908.515625,774.109375,1.0291804075241089,0.9884101152420044,0,0,2005,1339,0
1,314181,804,255,593,704,1096.484375,313.828125,1.0270057916641235,0.9900338649749756,0,0,2005,1339,0
1,289154,717,283,764,635,1221.796875,564.890625,1.0404824018478394,0.9909725785255432,0,0,2005,1339,0
0,287553,727,279,753,638,1347.109375,481.203125,1.0526776313781738,0.9897350072860718,0,0,2005,1339,0
0,286812,738,277,740,640,971.171875,648.578125,1.0514538288116455,0.9913727641105652,0,0,2005,1339,0
0,284799,749,275,726,639,971.171875,648.578125,1.0584537982940674,0.9906474947929382,0,0,2005,1339,0
1,284225,762,273,709,638,971.171875,648.578125,1.0467610359191897,0.9896352887153624,0,0,2005,1339,0
0,283517,775,272,690,636,971.171875,564.890625,1.051628828048706,0.9914679527282716,0,0,2005,1339,0
0,283282,788,272,670,632,971.171875,564.890625,1.0701496601104736,0.9902787208557128,0,0,2005,1339,0
0,282408,802,272,648,628,1221.796875,481.203125,1.0513650178909302,0.989568829536438,0,0,2005,1339,0
1,282432,816,273,624,621,971.171875,313.828125,1.0484358072280884,0.9911550283432008,0,0,2005,1339,0
0,281611,822,274,607,616,908.515625,355.671875,1.0495891571044922,0.99150949716568,0,0,2005,1339,0
1,280677,825,276,592,607,908.515625,397.515625,1.0529612302780151,0.9913927316665648,0,0,2005,1339,0
1,280222,825,278,579,598,845.859375,523.046875,1.0511493682861328,0.9914357662200928,0,0,2005,1339,0
1,279905,826,283,571,585,1159.140625,523.046875,1.0479198694229126,0.9900025129318236,0,0,2005,1339,0
0,280608,823,286,574,575,1033.828125,355.671875,1.0530574321746826,0.99177223443985,0,0,2005,1339,0
1,281554,819,284,575,573,971.171875,355.671875,1.0521279573440552,0.99199378490448,0,0,2005,1339,0
0,283087,813,280,582,584,971.171875,606.734375,1.0507248640060425,0.9915966391563416,0,0,2005,1339,0
0,284352,808,278,589,594,1284.453125,481.203125,1.0521317720413208,0.98962664604187,0,0,2005,1339,0
